PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported,RoomService_log,ShoppingMall_log,FoodCourt_log,Spa_log,VRDeck_log,LastName
4099_01,Earth,True,G/673/P,TRAPPIST-1e,27.0,False,True,0.0,0.0,0.0,0.0,0.0,Fryersonis
4103_01,Earth,True,G/674/P,TRAPPIST-1e,31.0,False,False,0.0,0.0,0.0,0.0,0.0,Sterreray
4104_01,Earth,False,G/675/P,TRAPPIST-1e,41.0,False,False,6.933423025730715,0.0,0.0,0.0,0.0,Gallard
4106_01,Earth,False,G/675/S,TRAPPIST-1e,43.0,False,True,0.0,4.3694478524670215,6.723832440821209,0.0,0.0,Harmond
4107_01,Earth,False,G/676/S,TRAPPIST-1e,23.0,False,False,0.0,6.194405391104672,0.0,1.791759469228055,5.6240175061873385,Rocholton
4112_01,Earth,True,G/678/S,TRAPPIST-1e,28.0,False,True,0.0,0.0,0.0,0.0,0.0,Rasmussony
4115_01,Earth,True,G/679/S,PSO J318.5-22,19.0,False,False,0.0,0.0,0.0,0.0,0.0,Wagnerray
4120_01,Earth,True,G/680/S,PSO J318.5-22,27.0,False,False,0.0,0.0,0.0,0.0,0.0,Pentss
4125_01,Earth,True,G/677/P,PSO J318.5-22,22.0,False,True,0.0,0.0,0.0,0.0,0.0,Watkinsley
4132_01,Earth,True,G/678/P,55 Cancri e,18.0,False,False,0.0,0.0,0.0,0.0,0.0,Norry
4141_01,Earth,False,G/679/P,TRAPPIST-1e,11.0,False,False,0.0,0.0,0.0,0.0,0.0,Philliames
4149_01,Earth,False,G/682/P,55 Cancri e,33.0,True,True,0.0,6.380122536899765,0.0,1.0986122886681098,5.545177444479562,Saundez
4151_01,Earth,True,G/683/P,55 Cancri e,15.0,False,True,0.0,0.0,0.0,0.0,0.0,Loverceson
4156_01,Earth,True,G/684/P,55 Cancri e,15.0,False,False,0.0,0.0,0.0,0.0,0.0,Watkinsley
4163_01,Earth,True,G/683/S,55 Cancri e,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Woodwinton
4165_01,Earth,False,G/685/P,TRAPPIST-1e,37.0,False,True,5.5093883366279774,6.556778356158042,0.0,1.791759469228055,0.0,Logannon
4171_01,Earth,True,G/686/P,TRAPPIST-1e,23.0,False,False,0.0,0.0,0.0,0.0,0.0,Mclardson
4178_01,Earth,False,G/687/P,TRAPPIST-1e,19.0,False,False,0.0,1.6094379124341003,0.0,1.9459101490553132,6.651571873589727,Sweenez
4185_01,Earth,False,G/688/P,TRAPPIST-1e,24.0,False,True,0.0,0.0,7.453561871643373,0.0,0.0,Waderoachez
4186_01,Earth,True,G/685/S,55 Cancri e,17.0,False,True,0.0,0.0,0.0,0.0,0.0,Dickley
4189_01,Earth,False,G/686/S,55 Cancri e,17.0,False,False,6.326149473155099,1.3862943611198906,0.0,0.0,7.112327444710911,Petermandez
4196_01,Earth,True,G/688/S,TRAPPIST-1e,13.0,False,True,0.0,0.0,0.0,0.0,0.0,Jacostaney
4197_03,Earth,False,G/689/S,TRAPPIST-1e,19.0,False,False,7.390798521735676,1.6094379124341003,0.0,0.0,4.418840607796598,Cooks
4204_01,Earth,True,G/691/P,PSO J318.5-22,23.0,False,True,0.0,0.0,0.0,0.0,0.0,Avisnydes
4204_02,Earth,False,G/691/P,TRAPPIST-1e,7.0,False,False,0.0,0.0,0.0,0.0,0.0,Avisnydes
4204_03,Earth,True,G/691/P,TRAPPIST-1e,12.0,False,True,0.0,0.0,0.0,0.0,0.0,Avisnydes
4212_01,Earth,True,G/690/S,TRAPPIST-1e,28.0,False,True,0.0,0.0,0.0,0.0,0.0,Yanton
4213_01,Earth,False,G/691/S,PSO J318.5-22,23.0,False,False,1.6094379124341003,4.962844630259907,5.062595033026967,0.0,5.2832037287379885,Morrodgers
4222_01,Earth,False,G/692/P,TRAPPIST-1e,29.0,False,False,3.6375861597263857,5.123963979403259,0.0,6.411818267709897,0.0,Clean
4245_01,Earth,True,G/695/S,TRAPPIST-1e,13.0,False,True,0.0,0.0,0.0,0.0,0.0,Ingston
4246_01,Earth,False,G/693/P,TRAPPIST-1e,30.0,False,False,0.0,0.0,2.3978952727983707,8.253488028345904,5.799092654460526,Hamberterry
4253_01,Earth,False,G/696/P,TRAPPIST-1e,30.0,False,False,6.192362489474872,5.493061443340548,0.0,0.0,4.382026634673881,Gallandez
4255_01,Earth,True,G/697/P,PSO J318.5-22,41.0,False,True,0.0,0.0,0.0,0.0,0.0,Hornettoney
4256_02,Earth,True,G/698/P,TRAPPIST-1e,18.0,False,False,0.0,0.0,0.0,0.0,0.0,Garnes
4256_03,Earth,True,G/698/P,TRAPPIST-1e,27.0,False,True,0.0,0.0,0.0,0.0,0.0,Garnes
4256_05,Earth,False,G/698/P,TRAPPIST-1e,37.0,False,False,0.0,4.7535901911063645,0.0,6.51025834052315,0.0,Wooterston
4256_06,Earth,True,G/698/P,TRAPPIST-1e,24.0,False,False,0.0,0.0,0.0,0.0,0.0,Garnes
4256_07,Earth,False,G/698/P,TRAPPIST-1e,29.0,False,False,2.6390573296152584,6.499787040655854,0.0,4.31748811353631,4.624972813284271,Garnes
4260_01,Earth,True,G/696/S,TRAPPIST-1e,27.0,False,True,0.0,0.0,0.0,0.0,0.0,Kaney
4266_01,Earth,True,G/697/S,PSO J318.5-22,18.0,False,True,0.0,0.0,0.0,0.0,0.0,Beston
4267_01,Earth,True,G/700/P,TRAPPIST-1e,13.0,False,True,0.0,0.0,0.0,0.0,0.0,Nichaner
4274_01,Earth,False,G/698/S,TRAPPIST-1e,24.0,False,True,0.0,5.407171771460119,6.576469569048224,2.1972245773362196,0.6931471805599453,Kellyons
4291_01,Earth,True,G/701/S,TRAPPIST-1e,36.0,False,False,0.0,0.0,0.0,0.0,0.0,Briggins
4294_01,Earth,False,G/702/S,TRAPPIST-1e,29.0,False,True,6.472346294500901,2.6390573296152584,4.5217885770490405,0.0,0.0,Charpelaney
4296_01,Earth,True,G/703/S,TRAPPIST-1e,35.0,False,False,0.0,0.0,0.0,0.0,0.0,Whitersone
4300_01,Earth,True,G/704/S,PSO J318.5-22,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Loway
4302_01,Earth,True,G/706/P,55 Cancri e,6.0,False,True,0.0,0.0,0.0,0.0,0.0,Chaellerty
4303_02,Earth,False,G/705/S,TRAPPIST-1e,38.0,False,False,0.0,4.442651256490317,6.505784060128229,5.5909869805108565,0.0,Popelase
4305_02,Earth,True,G/707/P,PSO J318.5-22,4.0,False,True,0.0,0.0,0.0,0.0,0.0,Conney
4305_03,Earth,True,G/707/P,PSO J318.5-22,21.0,False,True,0.0,0.0,0.0,0.0,0.0,Carezquez
4309_02,Earth,False,G/709/P,TRAPPIST-1e,6.0,False,True,0.0,0.0,0.0,0.0,0.0,Whitledges
4315_02,Earth,True,G/710/P,TRAPPIST-1e,20.0,False,True,0.0,0.0,0.0,0.0,0.0,Hammonton
4319_01,Earth,False,G/711/P,TRAPPIST-1e,48.0,False,False,1.0986122886681098,4.430816798843313,0.0,6.380122536899765,5.455321115357702,Nobleyes
4332_01,Earth,True,G/707/S,55 Cancri e,17.0,False,True,0.0,0.0,0.0,0.0,0.0,Dukertyler
4343_01,Earth,True,G/708/S,PSO J318.5-22,13.0,False,True,0.0,0.0,0.0,0.0,0.0,GLastnameJLastnameJ
4345_01,Earth,False,G/717/P,TRAPPIST-1e,28.0,False,False,0.0,1.3862943611198906,7.026426808699636,6.333279628139691,2.0794415416798357,Sancockett
4347_01,Earth,False,G/718/P,TRAPPIST-1e,50.0,False,False,6.09807428216624,6.013715156042802,0.0,0.0,0.0,Saundez
4350_01,Earth,True,G/709/S,TRAPPIST-1e,21.0,False,True,0.0,0.0,0.0,0.0,0.0,Robersondez
4350_02,Earth,False,G/709/S,PSO J318.5-22,39.0,False,False,0.0,0.6931471805599453,0.0,0.0,7.754052639035757,Strongers
4364_01,Earth,True,G/720/P,PSO J318.5-22,25.0,False,True,0.0,0.0,0.0,0.0,0.0,Dawsoncis
4367_01,Earth,True,G/710/S,55 Cancri e,37.0,False,True,0.0,0.0,0.0,0.0,0.0,Masquez
4392_01,Earth,False,G/714/S,55 Cancri e,13.0,False,False,3.6635616461296463,0.0,0.0,6.598509028614515,0.0,Steeletters
4393_01,Earth,True,G/722/P,TRAPPIST-1e,5.0,False,False,0.0,0.0,0.0,0.0,0.0,Cookson
4396_01,Earth,False,G/715/S,TRAPPIST-1e,23.0,False,False,0.0,2.4849066497880004,5.0369526024136295,6.472346294500901,0.0,Milton
4397_01,Earth,True,,PSO J318.5-22,35.0,False,True,0.0,0.0,0.0,0.0,0.0,Foledges
4399_01,Earth,False,G/724/P,TRAPPIST-1e,25.0,False,False,4.955827057601261,6.46302945692067,1.3862943611198906,0.0,4.61512051684126,Wolferton
4401_01,Earth,True,G/716/S,55 Cancri e,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Loverthyo
4401_02,Earth,True,G/716/S,PSO J318.5-22,18.0,False,True,0.0,0.0,0.0,0.0,0.0,Loverthyo
4402_01,Earth,True,G/725/P,PSO J318.5-22,29.0,False,False,0.0,0.0,0.0,0.0,0.0,Waderoachez
4403_02,Earth,False,G/717/S,TRAPPIST-1e,41.0,False,False,2.0794415416798357,5.697093486505405,0.0,4.6913478822291435,5.8916442118257715,Peter
4404_01,Earth,False,G/726/P,TRAPPIST-1e,38.0,False,False,0.0,6.003887067106539,1.0986122886681098,4.804021044733257,0.0,Scotterkins
4407_01,Earth,True,G/719/S,TRAPPIST-1e,55.0,False,True,0.0,0.0,0.0,0.0,0.0,Mejiarkerox
4410_01,Earth,False,G/720/S,TRAPPIST-1e,23.0,False,False,3.332204510175204,3.4965075614664802,0.0,6.587550014824796,0.0,Wolffy
4411_01,Earth,False,G/721/S,PSO J318.5-22,37.0,False,True,6.573680166960646,4.007333185232471,0.0,0.0,0.0,Parsoney
4413_01,Earth,False,G/722/S,TRAPPIST-1e,33.0,False,False,0.0,5.4510384535657,0.0,0.0,6.434546518787453,Sweekstarks
4431_01,Earth,False,G/727/P,55 Cancri e,38.0,False,False,2.1972245773362196,7.254884810077338,0.0,2.3978952727983707,1.3862943611198906,Kenzierry
4432_01,Earth,True,G/728/P,TRAPPIST-1e,50.0,False,False,0.0,0.0,0.0,0.0,0.0,Loway
4433_01,Earth,True,G/729/P,PSO J318.5-22,21.0,False,False,0.0,0.0,0.0,0.0,0.0,Guerson
4436_01,Earth,True,G/730/P,PSO J318.5-22,22.0,False,True,0.0,0.0,0.0,0.0,0.0,Jacobbinson
4437_01,Earth,True,G/725/S,TRAPPIST-1e,20.0,False,True,0.0,0.0,0.0,0.0,0.0,Cartz
4447_01,Earth,True,,TRAPPIST-1e,54.0,False,True,0.0,0.0,0.0,0.0,0.0,Briggins
4452_01,Earth,True,G/727/S,TRAPPIST-1e,30.0,False,True,0.0,0.0,0.0,0.0,0.0,Blace
4459_01,Earth,True,G/733/P,PSO J318.5-22,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Jacostarks
4464_01,Earth,False,G/728/S,TRAPPIST-1e,21.0,False,False,0.0,0.0,0.0,0.0,0.0,Morrodgers
4472_01,Earth,False,G/734/P,PSO J318.5-22,24.0,False,False,0.0,7.283448228756631,5.58724865840025,4.0943445622221,0.0,Bartez
4474_01,Earth,True,G/730/S,TRAPPIST-1e,2.0,False,True,0.0,0.0,0.0,0.0,0.0,Tuckers
4474_02,Earth,True,G/730/S,TRAPPIST-1e,24.0,False,True,0.0,0.0,0.0,0.0,0.0,Garden
4474_03,Earth,True,G/730/S,TRAPPIST-1e,2.0,False,True,0.0,0.0,0.0,0.0,0.0,Tuckers
4477_01,Earth,False,G/731/S,55 Cancri e,31.0,False,False,3.1780538303479458,0.0,0.0,0.0,2.8903717578961645,Scheron
4482_01,Earth,False,G/732/S,55 Cancri e,4.0,False,False,0.0,0.0,0.0,0.0,0.0,Bartines
4482_02,Earth,False,G/732/S,TRAPPIST-1e,9.0,False,True,0.0,0.0,0.0,0.0,0.0,Anthompson
4482_03,Earth,False,G/732/S,TRAPPIST-1e,0.0,False,True,0.0,0.0,0.0,0.0,0.0,Bartines
4482_04,Earth,True,G/732/S,TRAPPIST-1e,35.0,False,False,0.0,0.0,0.0,0.0,0.0,Bartines
4482_05,Earth,True,G/732/S,TRAPPIST-1e,3.0,False,True,0.0,0.0,0.0,0.0,0.0,Bartines
4486_01,Earth,True,G/733/S,TRAPPIST-1e,26.0,False,True,0.0,0.0,0.0,0.0,0.0,Mccarry
4487_01,Earth,False,G/735/P,TRAPPIST-1e,39.0,False,False,0.0,0.0,1.3862943611198906,6.688354713946762,3.912023005428146,Buckleinson
4492_01,Earth,True,G/736/P,TRAPPIST-1e,46.0,False,True,0.0,0.0,0.0,0.0,0.0,Nolds
4497_01,Earth,True,G/737/P,TRAPPIST-1e,35.0,False,False,0.0,0.0,0.0,0.0,0.0,Loway
4498_01,Earth,False,G/734/S,55 Cancri e,11.0,False,False,0.0,0.0,0.0,0.0,0.0,Munozanson
4498_02,Earth,True,G/734/S,PSO J318.5-22,14.0,False,False,0.0,0.0,0.0,0.0,0.0,Beckeetter
4498_03,Earth,True,G/734/S,PSO J318.5-22,4.0,False,True,0.0,0.0,0.0,0.0,0.0,Beckeetter
4498_04,Earth,False,G/734/S,TRAPPIST-1e,11.0,False,False,0.0,0.0,0.0,0.0,0.0,Munozanson
4498_05,Earth,True,G/734/S,TRAPPIST-1e,31.0,False,True,0.0,0.0,0.0,0.0,0.0,Beckeetter
4498_06,Earth,False,G/734/S,TRAPPIST-1e,15.0,False,True,0.0,0.0,6.795705775173514,0.0,0.0,Munozanson
4498_07,Earth,False,G/734/S,TRAPPIST-1e,39.0,False,False,0.0,0.0,1.0986122886681098,4.248495242049359,6.729824070489475,Mallerez
4498_08,Earth,False,G/734/S,TRAPPIST-1e,7.0,False,False,0.0,0.0,0.0,0.0,0.0,Munozanson
4501_01,Earth,True,G/735/S,TRAPPIST-1e,22.0,False,True,0.0,0.0,0.0,0.0,0.0,Castannison
4514_01,Earth,True,G/736/S,TRAPPIST-1e,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Cleman
4515_01,Earth,False,G/739/P,TRAPPIST-1e,0.0,False,False,0.0,0.0,0.0,0.0,0.0,Fryersonis
4515_02,Earth,False,G/739/P,55 Cancri e,15.0,False,True,1.9459101490553132,7.68937110752969,7.462214939768189,0.0,0.0,Fryersonis
4518_01,Earth,False,G/740/P,TRAPPIST-1e,49.0,False,False,6.710523109452428,6.53813982376767,0.6931471805599453,5.680172609017068,2.6390573296152584,Juartis
4529_01,Earth,False,G/738/S,55 Cancri e,43.0,False,False,3.295836866004329,1.3862943611198906,4.890349128221754,4.770684624465665,6.320768294250582,Oneiles
4532_01,Earth,True,G/739/S,TRAPPIST-1e,30.0,False,True,0.0,0.0,0.0,0.0,0.0,Serraynardy
4535_02,Earth,False,G/742/P,TRAPPIST-1e,20.0,False,False,3.258096538021482,6.680854678790215,0.0,3.8066624897703196,3.8066624897703196,Cardners
4539_01,Earth,False,G/740/S,55 Cancri e,0.0,False,True,0.0,0.0,0.0,0.0,0.0,Carterson
4539_02,Earth,True,G/740/S,TRAPPIST-1e,15.0,False,True,0.0,0.0,0.0,0.0,0.0,Carterson
4544_01,Earth,True,G/743/P,TRAPPIST-1e,34.0,False,True,0.0,0.0,0.0,0.0,0.0,Pottney
4546_01,Earth,True,G/744/P,PSO J318.5-22,17.0,False,True,0.0,0.0,0.0,0.0,0.0,Bailes
4555_01,Earth,False,G/743/S,TRAPPIST-1e,21.0,False,False,3.4011973816621555,3.871201010907891,3.332204510175204,6.543911845564792,2.4849066497880004,Wiggs
4560_01,Earth,False,G/744/S,TRAPPIST-1e,27.0,False,True,0.0,6.747586526829315,4.060443010546419,0.0,0.0,Monsoney
4564_01,Earth,False,G/745/P,TRAPPIST-1e,30.0,False,False,0.0,0.0,3.784189633918261,0.0,1.9459101490553132,Merkins
4565_01,Earth,False,G/746/P,TRAPPIST-1e,24.0,False,False,5.2574953720277815,0.0,6.210600077024653,0.0,2.833213344056216,Patteraley
4571_01,Earth,True,G/745/S,TRAPPIST-1e,24.0,False,True,0.0,0.0,0.0,0.0,0.0,Crosbornes
4572_01,Earth,False,G/746/S,55 Cancri e,23.0,False,False,3.7612001156935624,0.0,0.0,6.641182169740591,1.0986122886681098,Gouldensen
4593_01,Earth,False,G/750/S,TRAPPIST-1e,30.0,False,True,0.6931471805599453,0.0,6.682108597449809,2.3978952727983707,0.0,Pugherman
4596_01,Earth,True,G/751/S,TRAPPIST-1e,28.0,False,True,0.0,0.0,0.0,0.0,0.0,Booneid
4597_01,Earth,True,G/748/P,TRAPPIST-1e,32.0,False,True,0.0,0.0,0.0,0.0,0.0,Weavesend
4604_01,Earth,False,G/753/S,TRAPPIST-1e,37.0,False,False,5.926926025970411,2.3978952727983707,7.191429330036379,4.406719247264253,0.0,Wonglasquez
4605_01,Earth,False,G/750/P,TRAPPIST-1e,45.0,False,False,0.0,0.0,0.0,6.652863029353347,0.0,Loway
4607_01,Earth,False,G/751/P,PSO J318.5-22,23.0,False,False,0.0,1.6094379124341003,4.9344739331306915,6.023447592961033,5.3981627015177525,Hoppers
4610_01,Earth,False,G/752/P,TRAPPIST-1e,28.0,False,False,1.791759469228055,0.0,0.0,6.922643891475888,0.0,Alfordonard
4611_01,Earth,True,G/754/S,TRAPPIST-1e,23.0,False,True,0.0,0.0,0.0,0.0,0.0,Hickson
4612_01,Earth,False,G/755/S,55 Cancri e,14.0,False,True,0.0,6.403574197934815,5.117993812416755,0.6931471805599453,0.0,Wilsoney
4620_01,Earth,True,G/757/S,TRAPPIST-1e,46.0,False,False,0.0,0.0,0.0,0.0,0.0,Heney
4622_01,Earth,True,G/753/P,55 Cancri e,25.0,False,True,0.0,0.0,0.0,0.0,0.0,Humphreyes
4633_01,Earth,False,G/754/P,PSO J318.5-22,41.0,False,False,6.12029741895095,0.0,5.697093486505405,1.0986122886681098,0.0,Gallard
4635_01,Earth,True,G/755/P,PSO J318.5-22,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Pearsalason
4640_01,Earth,False,G/760/S,55 Cancri e,26.0,False,True,6.39024066706535,0.0,4.442651256490317,0.0,4.882801922586371,Englas
4650_01,Earth,False,G/762/S,TRAPPIST-1e,42.0,False,False,4.442651256490317,0.0,5.780743515792329,7.132497551660044,4.795790545596741,Kramosley
4656_02,Earth,False,G/763/S,TRAPPIST-1e,9.0,False,False,0.0,0.0,0.0,0.0,0.0,Miranciash
4657_01,Earth,False,G/756/P,TRAPPIST-1e,17.0,False,False,5.921578419643816,6.169610732491456,0.0,0.0,0.0,Jacostarks
4661_02,Earth,True,G/757/P,55 Cancri e,2.0,False,False,0.0,0.0,0.0,0.0,0.0,Moodman
4661_03,Earth,True,G/757/P,TRAPPIST-1e,4.0,False,True,0.0,0.0,0.0,0.0,0.0,Walston
4661_04,Earth,True,G/757/P,TRAPPIST-1e,9.0,False,False,0.0,0.0,0.0,0.0,0.0,Moodman
4661_06,Earth,True,G/757/P,TRAPPIST-1e,5.0,False,False,0.0,0.0,0.0,0.0,0.0,Moodman
4661_07,Earth,False,G/757/P,TRAPPIST-1e,2.0,False,False,0.0,0.0,0.0,0.0,0.0,Moodman
4663_01,Earth,True,G/765/S,TRAPPIST-1e,2.0,False,True,0.0,0.0,0.0,0.0,0.0,Cartez
4663_02,Earth,True,G/765/S,TRAPPIST-1e,1.0,False,True,0.0,0.0,0.0,0.0,0.0,Cartez
4663_03,Earth,True,G/765/S,TRAPPIST-1e,11.0,False,True,0.0,0.0,0.0,0.0,0.0,Roachoanand
4663_04,Earth,False,G/765/S,55 Cancri e,3.0,False,True,0.0,0.0,0.0,0.0,0.0,Cartez
4663_05,Earth,True,G/765/S,TRAPPIST-1e,33.0,False,True,0.0,0.0,0.0,0.0,0.0,Cartez
4663_06,Earth,True,G/765/S,55 Cancri e,3.0,False,True,0.0,0.0,0.0,0.0,0.0,Cartez
4665_01,Earth,True,G/758/P,PSO J318.5-22,21.0,False,False,0.0,0.0,0.0,0.0,0.0,Rickson
4667_01,Earth,True,,TRAPPIST-1e,41.0,False,True,0.0,0.0,0.0,0.0,0.0,Sextones
4672_01,Earth,True,G/759/P,55 Cancri e,41.0,False,False,0.0,0.0,0.0,0.0,0.0,Byerson
4676_01,Earth,False,G/760/P,TRAPPIST-1e,42.0,False,True,0.0,7.425357887027151,0.0,4.189654742026425,4.143134726391533,Campson
4686_01,Earth,False,G/768/S,TRAPPIST-1e,38.0,False,True,0.0,6.423246963533519,5.153291594497779,0.0,0.0,Russon
4691_01,Earth,False,G/769/S,TRAPPIST-1e,15.0,False,False,0.0,0.0,2.0794415416798357,6.620073206530356,0.0,Buckentry
4706_01,Earth,True,G/762/P,TRAPPIST-1e,30.0,False,False,0.0,0.0,0.0,0.0,0.0,Medington
4706_02,Earth,True,G/762/P,TRAPPIST-1e,40.0,False,True,0.0,0.0,0.0,0.0,0.0,Medington
4712_01,Earth,True,G/764/P,PSO J318.5-22,61.0,False,True,0.0,0.0,0.0,0.0,0.0,Vinozarks
4714_01,Earth,True,G/765/P,TRAPPIST-1e,24.0,False,False,0.0,0.0,0.0,0.0,0.0,Mayson
4717_01,Earth,True,G/766/P,TRAPPIST-1e,16.0,False,False,0.0,0.0,0.0,0.0,0.0,Hayder
4721_01,Earth,True,G/771/S,TRAPPIST-1e,23.0,False,True,0.0,0.0,0.0,0.0,0.0,Santry
4725_01,Earth,False,G/767/P,55 Cancri e,27.0,False,False,6.7650389767805414,0.0,0.0,0.0,3.1780538303479458,Georgasey
4739_01,Earth,False,G/773/S,TRAPPIST-1e,22.0,False,True,3.6375861597263857,0.0,1.3862943611198906,5.723585101952381,6.366470447731438,Marson
4746_01,Earth,False,G/775/S,TRAPPIST-1e,27.0,False,False,5.645446897643238,5.823045895483019,2.1972245773362196,0.0,0.0,Joynewtonks
4769_01,Earth,True,G/776/S,TRAPPIST-1e,22.0,False,True,0.0,0.0,0.0,0.0,0.0,Moodman
4773_01,Earth,False,G/777/S,TRAPPIST-1e,52.0,False,True,6.841615476477592,0.0,6.659293919683638,0.0,0.0,Sancasey
4775_01,Earth,False,G/778/S,TRAPPIST-1e,22.0,False,True,4.820281565605037,6.493753839851686,0.6931471805599453,0.0,0.0,Fultz
4777_01,Earth,True,G/779/S,TRAPPIST-1e,31.0,False,True,0.0,0.0,0.0,0.0,0.0,Munozaley
4787_01,Earth,False,G/780/S,TRAPPIST-1e,19.0,False,False,1.0986122886681098,0.0,0.0,2.302585092994046,6.626717749249025,Lancock
4791_01,Earth,False,G/781/S,TRAPPIST-1e,43.0,False,True,4.1588830833596715,2.302585092994046,7.200424892944957,5.537334267018537,3.7612001156935624,Morrodgers
4792_01,Earth,True,G/782/S,TRAPPIST-1e,18.0,False,True,0.0,0.0,0.0,0.0,0.0,Drakeekss
4797_01,Earth,True,G/783/S,PSO J318.5-22,16.0,False,True,0.0,0.0,0.0,0.0,0.0,Hendrewsons
4801_01,Earth,True,G/773/P,TRAPPIST-1e,10.0,False,False,0.0,0.0,0.0,0.0,0.0,Brooke
4804_02,Earth,False,G/785/S,TRAPPIST-1e,7.0,False,True,0.0,0.0,0.0,0.0,0.0,Thorney
4804_03,Earth,True,G/785/S,TRAPPIST-1e,1.0,False,True,0.0,0.0,0.0,0.0,0.0,Peckers
4807_01,Earth,False,G/776/P,TRAPPIST-1e,44.0,False,False,3.1354942159291497,0.0,0.6931471805599453,6.762729506931879,0.0,Miley
4810_01,Earth,False,,PSO J318.5-22,20.0,False,False,3.4339872044851463,0.0,1.6094379124341003,5.7745515455444085,6.113682179832232,Blacks
4814_01,Earth,True,G/788/S,55 Cancri e,22.0,False,True,0.0,0.0,0.0,0.0,0.0,Lunapperts
4823_01,Earth,False,G/777/P,TRAPPIST-1e,21.0,False,False,6.267200548541362,0.0,0.0,5.556828061699537,0.0,Thonyderson
4827_01,Earth,True,G/789/S,PSO J318.5-22,30.0,False,True,0.0,0.0,0.0,0.0,0.0,Deckerson
4828_01,Earth,False,G/778/P,55 Cancri e,14.0,False,True,5.8971538676367405,0.0,3.8066624897703196,0.0,6.240275845170769,RLastnameMLastnameY
4846_02,Earth,True,G/791/S,TRAPPIST-1e,0.0,False,True,0.0,0.0,0.0,0.0,0.0,Canields
4850_01,Earth,False,G/792/S,TRAPPIST-1e,23.0,False,True,2.70805020110221,6.082218910376446,0.0,4.6443908991413725,5.811140992976701,Shieldson
4850_02,Earth,False,G/792/S,TRAPPIST-1e,55.0,False,True,5.802118375377063,0.0,4.74493212836325,1.0986122886681098,0.0,Shieldson
4857_01,Earth,False,G/782/P,55 Cancri e,19.0,False,False,6.049733455231958,0.0,0.0,0.0,0.0,Bushins
4862_01,Earth,False,G/783/P,TRAPPIST-1e,24.0,False,False,0.0,2.8903717578961645,6.77078942390898,0.0,0.0,Cruzaley
4864_01,Earth,False,G/784/P,55 Cancri e,24.0,False,False,0.0,0.0,0.0,6.5998704992128365,3.091042453358316,ALastnameILastnameY
4870_01,Earth,False,G/785/P,55 Cancri e,14.0,False,False,2.1972245773362196,0.0,0.0,0.0,5.176149732573829,Weaves
4879_01,Earth,False,G/786/P,TRAPPIST-1e,20.0,False,False,5.8944028342648505,3.4657359027997265,0.0,2.5649493574615367,6.182084906716632,Hebernandry
4880_01,Earth,False,G/787/P,55 Cancri e,22.0,False,False,4.844187086458591,0.0,1.3862943611198906,7.174724309836376,0.0,Alberts
4883_01,Earth,True,G/788/P,TRAPPIST-1e,38.0,False,True,0.0,0.0,0.0,0.0,0.0,Carrishley
4889_01,Earth,False,G/794/S,PSO J318.5-22,57.0,False,False,5.616771097666572,0.0,2.1972245773362196,2.995732273553991,6.1463292576688975,Mullericer
4890_01,Earth,False,G/795/S,55 Cancri e,10.0,False,True,0.0,0.0,0.0,0.0,0.0,Browlerson
4892_01,Earth,False,G/796/S,TRAPPIST-1e,52.0,False,False,3.8066624897703196,0.0,0.0,3.7612001156935624,7.4570320891223805,Colomonson
4893_01,Earth,True,G/797/S,55 Cancri e,31.0,False,True,0.0,0.0,0.0,0.0,0.0,Singlents
4895_01,Earth,True,G/789/P,55 Cancri e,15.0,False,True,0.0,0.0,0.0,0.0,0.0,Mcleaney
4899_01,Earth,True,G/799/S,TRAPPIST-1e,40.0,False,True,0.0,0.0,0.0,0.0,0.0,Leonzaley
4899_02,Earth,False,G/799/S,PSO J318.5-22,32.0,False,True,2.1972245773362196,1.3862943611198906,6.53813982376767,1.791759469228055,0.0,Leonzaley
4901_01,Earth,False,G/790/P,TRAPPIST-1e,52.0,False,False,0.0,0.6931471805599453,6.731018100482083,1.0986122886681098,2.1972245773362196,Baldson
4902_01,Earth,True,G/791/P,TRAPPIST-1e,46.0,False,False,0.0,0.0,0.0,0.0,0.0,Whiters
4915_01,Earth,True,G/793/P,PSO J318.5-22,49.0,False,False,0.0,0.0,0.0,0.0,0.0,Lamberguson
4918_01,Earth,True,G/794/P,55 Cancri e,59.0,False,True,0.0,0.0,0.0,0.0,0.0,Ryanga
4920_01,Earth,True,G/802/S,55 Cancri e,24.0,False,True,0.0,0.0,0.0,0.0,0.0,Booneid
4937_01,Earth,False,G/803/S,TRAPPIST-1e,34.0,False,False,7.1252830915107115,0.0,6.09807428216624,3.1354942159291497,0.0,Simonddler
4938_01,Earth,False,G/804/S,55 Cancri e,20.0,False,True,0.0,6.742880635791903,0.0,0.0,0.0,Traverdy
4940_01,Earth,True,G/805/S,55 Cancri e,19.0,False,True,0.0,0.0,0.0,0.0,0.0,Vantonson
4942_01,Earth,True,G/806/S,TRAPPIST-1e,3.0,False,True,0.0,0.0,0.0,0.0,0.0,Reenon
